694,LPnetlib,lp_standmps,467,1274,3878
695,LPnetlib,lp_stocfor1,117,165,501
696,LPnetlib,lp_stocfor2,2157,3045,9357
697,LPnetlib,lp_stocfor3,16675,23541,76473
698,LPnetlib,lp_truss,1000,8806,27836
699,LPnetlib,lp_tuff,333,628,4561
700,LPnetlib,lp_vtp_base,198,346,1051
701,LPnetlib,lp_wood1p,244,2595,70216
702,LPnetlib,lp_woodw,1098,8418,37487
703,LPnetlib,lpi_bgdbg1,348,629,1662
704,LPnetlib,lpi_bgetam,400,816,2537
705,LPnetlib,lpi_bgindy,2671,10880,66266
706,LPnetlib,lpi_bgprtr,20,40,70
707,LPnetlib,lpi_box1,231,261,651
708,LPnetlib,lpi_ceria3d,3576,4400,21178
709,LPnetlib,lpi_chemcom,288,744,1590
710,LPnetlib,lpi_cplex1,3005,5224,10947
711,LPnetlib,lpi_cplex2,224,378,1215
712,LPnetlib,lpi_ex72a,197,215,467
713,LPnetlib,lpi_ex73a,193,211,457
714,LPnetlib,lpi_forest6,66,131,246
715,LPnetlib,lpi_galenet,8,14,22
716,LPnetlib,lpi_gosh,3792,13455,99953
717,LPnetlib,lpi_gran,2658,2525,20111
718,LPnetlib,lpi_greenbea,2393,5596,31074
719,LPnetlib,lpi_itest2,9,13,26
720,LPnetlib,lpi_itest6,11,17,29
721,LPnetlib,lpi_klein1,54,108,750
722,LPnetlib,lpi_klein2,477,531,5062
723,LPnetlib,lpi_klein3,994,1082,13101
724,LPnetlib,lpi_mondou2,312,604,1208
725,LPnetlib,lpi_pang,361,741,2933
726,LPnetlib,lpi_pilot4i,410,1123,5264
727,LPnetlib,lpi_qual,323,464,1646
728,LPnetlib,lpi_reactor,318,808,2591
729,LPnetlib,lpi_refinery,323,464,1626
730,LPnetlib,lpi_vol1,323,464,1646
731,LPnetlib,lpi_woodinfe,35,89,140
732,Li,li,22695,22695,1350309
733,Li,pli,22695,22695,1350309
734,Mallya,lhr01,1477,1477,18592
735,Mallya,lhr02,2954,2954,37206
736,Mallya,lhr04,4101,4101,82682
737,Mallya,lhr04c,4101,4101,82682
738,Mallya,lhr07,7337,7337,156508
739,Mallya,lhr07c,7337,7337,156508
740,Mallya,lhr10,10672,10672,232633
741,Mallya,lhr10c,10672,10672,232633
742,Mallya,lhr11,10964,10964,233741
743,Mallya,lhr11c,10964,10964,233741
744,Mallya,lhr14,14270,14270,307858
745,Mallya,lhr14c,14270,14270,307858
746,Mallya,lhr17,17576,17576,381975
747,Mallya,lhr17c,17576,17576,381975
748,Mallya,lhr34,35152,35152,764014
749,Mallya,lhr34c,35152,35152,764014
750,Mallya,lhr71,70304,70304,1528092
751,Mallya,lhr71c,70304,70304,1528092
752,Mulvey,finan512,74752,74752,596992
753,Mulvey,pfinan512,74752,74752,596992
754,Nasa,barth,6691,6691,26439
755,Nasa,barth4,6019,6019,23492
756,Nasa,barth5,15606,15606,61484
757,Nasa,nasa1824,1824,1824,39208
758,Nasa,nasa2146,2146,2146,72250
759,Nasa,nasa2910,2910,2910,174296
760,Nasa,nasa4704,4704,4704,104756
761,Nasa,nasasrb,54870,54870,2677324
762,Nasa,pwt,36519,36519,326107
763,Nasa,shuttle_eddy,10429,10429,103599
764,Nasa,skirt,12598,12598,196520
765,Nemeth,nemeth01,9506,9506,725054
766,Nemeth,nemeth02,9506,9506,394808
767,Nemeth,nemeth03,9506,9506,394808
768,Nemeth,nemeth04,9506,9506,394808
769,Nemeth,nemeth05,9506,9506,394808
770,Nemeth,nemeth06,9506,9506,394808
771,Nemeth,nemeth07,9506,9506,394812
772,Nemeth,nemeth08,9506,9506,394816
773,Nemeth,nemeth09,9506,9506,395506
774,Nemeth,nemeth10,9506,9506,401448
775,Nemeth,nemeth11,9506,9506,408264
776,Nemeth,nemeth12,9506,9506,446818
777,Nemeth,nemeth13,9506,9506,474472
778,Nemeth,nemeth14,9506,9506,496144
779,Nemeth,nemeth15,9506,9506,539802
780,Nemeth,nemeth16,9506,9506,587012
781,Nemeth,nemeth17,9506,9506,629620
782,Nemeth,nemeth18,9506,9506,695234
783,Nemeth,nemeth19,9506,9506,818302
784,Nemeth,nemeth20,9506,9506,971870
785,Nemeth,nemeth21,9506,9506,1173746
786,Nemeth,nemeth22,9506,9506,1358832
787,Nemeth,nemeth23,9506,9506,1506810
788,Nemeth,nemeth24,9506,9506,1506550
789,Nemeth,nemeth25,9506,9506,1511758
790,Nemeth,nemeth26,9506,9506,1511760
791,Okunbor,aft01,8205,8205,125567
792,Okunbor,aft02,8184,8184,127762
793,Qaplib,lp_nug05,210,225,1050
794,Qaplib,lp_nug06,372,486,2232
795,Qaplib,lp_nug07,602,931,4214
796,Qaplib,lp_nug08,912,1632,7296
797,Qaplib,lp_nug12,3192,8856,38304
798,Qaplib,lp_nug15,6330,22275,94950
799,Qaplib,lp_nug20,15240,72600,304800
800,Qaplib,lp_nug30,52260,379350,1567800
801,Ronis,xenon1,48600,48600,1181120
802,Ronis,xenon2,157464,157464,3866688
803,Rothberg,3dtube,45330,45330,3213618
804,Rothberg,cfd1,70656,70656,1828364
805,Rothberg,cfd2,123440,123440,3087898
806,Rothberg,gearbox,153746,153746,9080404
807,Rothberg,struct3,53570,53570,1173694
808,Rothberg,struct4,4350,4350,237798
809,Shyy,shyy161,76480,76480,329762
810,Shyy,shyy41,4720,4720,20042
811,Simon,appu,14000,14000,1853104
812,Simon,bbmat,38744,38744,1771722
813,Simon,olafu,16146,16146,1015156
814,Simon,raefsky1,3242,3242,294276
815,Simon,raefsky2,3242,3242,294276
816,Simon,raefsky3,21200,21200,1488768
817,Simon,raefsky4,19779,19779,1328611
818,Simon,raefsky5,6316,6316,168658
819,Simon,raefsky6,3402,3402,137845
820,Simon,venkat01,62424,62424,1717792
821,Simon,venkat25,62424,62424,1717792
822,Simon,venkat50,62424,62424,1717792
823,TOKAMAK,utm1700b,1700,1700,21509
824,TOKAMAK,utm300,300,300,3155
825,TOKAMAK,utm3060,3060,3060,42211
826,TOKAMAK,utm5940,5940,5940,83842
827,Vavasis,av41092,41092,41092,1683902
828,Wang,swang1,3169,3169,20841
829,Wang,swang2,3169,3169,20841
830,Wang,wang1,2903,2903,19093
831,Wang,wang2,2903,2903,19093
832,Wang,wang3,26064,26064,177168
833,Wang,wang4,26068,26068,177196
834,Zhao,Zhao1,33861,33861,166453
835,Zhao,Zhao2,33861,33861,166453
836,Zitney,extr1,2837,2837,11407
837,Zitney,hydr1,5308,5308,23752
838,Zitney,radfr1,1048,1048,13299
839,Zitney,rdist1,4134,4134,94408
840,Zitney,rdist2,3198,3198,56934
841,Zitney,rdist3a,2398,2398,61896
842,Cunningham,k3plates,11107,11107,378927
843,Cunningham,m3plates,11107,11107,6639
844,Cunningham,qa8fk,66127,66127,1660579
845,Cunningham,qa8fm,66127,66127,1660579
846,Boeing,bcsstk39,46772,46772,2089294
847,Chen,pkustk01,22044,22044,979380
848,Chen,pkustk02,10800,10800,810000
849,Chen,pkustk03,63336,63336,3130416
850,Chen,pkustk04,55590,55590,4218660
851,Chen,pkustk05,37164,37164,2205144
852,Chen,pkustk06,43164,43164,2571768
853,Chen,pkustk07,16860,16860,2418804
854,Chen,pkustk08,22209,22209,3226671
855,Chen,pkustk09,33960,33960,1583640
856,Chen,pkustk10,80676,80676,4308984
857,Chen,pkustk11,87804,87804,5217912
858,Chen,pkustk12,94653,94653,7512317
859,Chen,pkustk13,94893,94893,6616827
860,Chen,pkustk14,151926,151926,14836504
861,MathWorks,pivtol,102,102,306
862,Kim,kim1,38415,38415,933195
863,Kim,kim2,456976,456976,11330020
864,Langemyr,comsol,1500,1500,97645
865,Pothen,barth,6691,6691,46187
866,Pothen,barth4,6019,6019,40965
867,Pothen,barth5,15606,15606,107362
868,Pothen,bodyy4,17546,17546,121938
869,Pothen,bodyy5,18589,18589,129281
870,Pothen,bodyy6,19366,19366,134748
871,Pothen,commanche_dual,7920,7920,31680
872,Pothen,mesh1e1,48,48,306
873,Pothen,mesh1em1,48,48,306
874,Pothen,mesh1em6,48,48,306
875,Pothen,mesh2e1,306,306,2018
876,Pothen,mesh2em5,306,306,2018
877,Pothen,mesh3e1,289,289,1889
878,Pothen,mesh3em5,289,289,1889
879,Pothen,onera_dual,85567,85567,419201
880,Pothen,pwt,36519,36519,326107
881,Pothen,shuttle_eddy,10429,10429,103599
882,Pothen,skirt,12598,12598,196520
883,Pothen,sphere2,66,66,450
884,Pothen,sphere3,258,258,1794
885,Pothen,tandem_dual,94069,94069,460493
886,Pothen,tandem_vtx,18454,18454,253350
887,Norris,fv1,9604,9604,85264
888,Norris,fv2,9801,9801,87025
889,Norris,fv3,9801,9801,87025
890,Norris,heart1,3557,3557,1387773
891,Norris,heart2,2339,2339,682797
892,Norris,heart3,2339,2339,682797
893,Norris,lung1,1650,1650,7419
894,Norris,lung2,109460,109460,492564
895,Norris,stomach,213360,213360,3021648
896,Norris,torso1,116158,116158,8516500
897,Norris,torso2,115967,115967,1033473
898,Norris,torso3,259156,259156,4429042
899,Shen,e40r0100,17281,17281,553562
900,Shen,shermanACa,3432,3432,25220
901,Shen,shermanACb,18510,18510,145149
902,Shen,shermanACd,6136,6136,53329
903,Pereyra,landmark,71952,2704,1151232
904,vanHeukelum,cage3,5,5,19
905,vanHeukelum,cage4,9,9,49
906,vanHeukelum,cage5,37,37,233
907,vanHeukelum,cage6,93,93,785
908,vanHeukelum,cage7,340,340,3084
909,vanHeukelum,cage8,1015,1015,11003
910,vanHeukelum,cage9,3534,3534,41594
911,vanHeukelum,cage10,11397,11397,150645
912,vanHeukelum,cage11,39082,39082,559722
913,vanHeukelum,cage12,130228,130228,2032536
914,vanHeukelum,cage13,445315,445315,7479343
915,vanHeukelum,cage14,1505785,1505785,27130349
916,vanHeukelum,cage15,5154859,5154859,99199551
917,Hohn,fd12,7500,7500,28462
918,Hohn,fd15,11532,11532,44206
919,Hohn,fd18,16428,16428,63406
920,Hohn,sinc12,7500,7500,294986
921,Hohn,sinc15,11532,11532,568526
922,Hohn,sinc18,16428,16428,973826
923,Alemdar,Alemdar,6245,6245,42581
924,Andrews,Andrews,60000,60000,760154
925,FEMLAB,ns3Da,20414,20414,1679599
926,FEMLAB,poisson2D,367,367,2417
927,FEMLAB,poisson3Da,13514,13514,352762
928,FEMLAB,poisson3Db,85623,85623,2374949
929,FEMLAB,problem1,415,415,2779
930,FEMLAB,sme3Da,12504,12504,874887
931,FEMLAB,sme3Db,29067,29067,2081063
932,FEMLAB,sme3Dc,42930,42930,3148656
933,FEMLAB,waveguide3D,21036,21036,303468
934,Lucifora,cell1,7055,7055,34855
935,Lucifora,cell2,7055,7055,34855
936,ND,nd3k,9000,9000,3279690
937,ND,nd6k,18000,18000,6897316
938,ND,nd12k,36000,36000,14220946
939,ND,nd24k,72000,72000,28715634
940,Schenk_AFE,af_shell1,504855,504855,17588875
941,Schenk_AFE,af_shell2,504855,504855,17588875
942,Schenk_AFE,af_shell3,504855,504855,17588875
943,Schenk_AFE,af_shell4,504855,504855,17588875
944,Schenk_AFE,af_shell5,504855,504855,17588875
945,Schenk_AFE,af_shell6,504855,504855,17588875
946,Schenk_AFE,af_shell7,504855,504855,17588875
947,Schenk_AFE,af_shell8,504855,504855,17588875
948,Schenk_AFE,af_shell9,504855,504855,17588875
949,Schenk_IBMNA,c-62,41731,41731,559343
950,Schenk_IBMNA,c-64,51035,51035,717841
951,Schenk_IBMNA,c-66,49989,49989,499007
952,Schenk_IBMNA,c-67,57975,57975,531935
953,Schenk_IBMNA,c-73,169422,169422,1279274
954,Schenk_IBMSDS,2D_27628_bjtcai,27628,27628,442898
955,Schenk_IBMSDS,2D_54019_highK,54019,54019,996414
956,Schenk_IBMSDS,3D_28984_Tetra,28984,28984,599170
957,Schenk_IBMSDS,3D_51448_3D,51448,51448,1056610
958,Schenk_IBMSDS,ibm_matrix_2,51448,51448,1056610
959,Schenk_IBMSDS,matrix_9,103430,103430,2121550
960,Schenk_IBMSDS,matrix-new_3,125329,125329,2678750
961,Schenk_ISEI,barrier2-10,115625,115625,3897557
962,Schenk_ISEI,barrier2-11,115625,115625,3897557
963,Schenk_ISEI,barrier2-12,115625,115625,3897557
964,Schenk_ISEI,barrier2-1,113076,113076,3805068
965,Schenk_ISEI,barrier2-2,113076,113076,3805068
966,Schenk_ISEI,barrier2-3,113076,113076,3805068
967,Schenk_ISEI,barrier2-4,113076,113076,3805068
968,Schenk_ISEI,barrier2-9,115625,115625,3897557
969,Schenk_ISEI,igbt3,10938,10938,234006
970,Schenk_ISEI,nmos3,18588,18588,386594
971,Schenk_ISEI,ohne2,181343,181343,11063545
972,Schenk_ISEI,para-10,155924,155924,5416358
973,Schenk_ISEI,para-4,153226,153226,5326228
974,Schenk_ISEI,para-5,155924,155924,5416358
975,Schenk_ISEI,para-6,155924,155924,5416358
976,Schenk_ISEI,para-7,155924,155924,5416358
977,Schenk_ISEI,para-8,155924,155924,5416358
978,Schenk_ISEI,para-9,155924,155924,5416358
979,Kamvar,Stanford,281903,281903,2312497
980,Kamvar,Stanford_Berkeley,683446,683446,7583376
981,Sumner,graphics,29493,11822,117954
982,Tromble,language,399130,399130,1216334
983,Sanghavi,ecl32,51993,51993,380415
984,Sandia,adder_dcop_01,1813,1813,11156
985,Sandia,adder_dcop_02,1813,1813,11246
986,Sandia,adder_dcop_03,1813,1813,11148
987,Sandia,adder_dcop_04,1813,1813,11107
988,Sandia,adder_dcop_05,1813,1813,11097
989,Sandia,adder_dcop_06,1813,1813,11224
990,Sandia,adder_dcop_07,1813,1813,11226
991,Sandia,adder_dcop_08,1813,1813,11242
992,Sandia,adder_dcop_09,1813,1813,11239
993,Sandia,adder_dcop_10,1813,1813,11232
994,Sandia,adder_dcop_11,1813,1813,11243
995,Sandia,adder_dcop_12,1813,1813,11246
996,Sandia,adder_dcop_13,1813,1813,11245
997,Sandia,adder_dcop_14,1813,1813,11246
998,Sandia,adder_dcop_15,1813,1813,11246
999,Sandia,adder_dcop_16,1813,1813,11246
1000,Sandia,adder_dcop_17,1813,1813,11246
1001,Sandia,adder_dcop_18,1813,1813,11246
1002,Sandia,adder_dcop_19,1813,1813,11245
1003,Sandia,adder_dcop_20,1813,1813,11246
1004,Sandia,adder_dcop_21,1813,1813,11246
1005,Sandia,adder_dcop_22,1813,1813,11246
1006,Sandia,adder_dcop_23,1813,1813,11246
1007,Sandia,adder_dcop_24,1813,1813,11246
1008,Sandia,adder_dcop_25,1813,1813,11246
1009,Sandia,adder_dcop_26,1813,1813,11246
1010,Sandia,adder_dcop_27,1813,1813,11246
1011,Sandia,adder_dcop_28,1813,1813,11246
1012,Sandia,adder_dcop_29,1813,1813,11246
1013,Sandia,adder_dcop_30,1813,1813,11246
1014,Sandia,adder_dcop_31,1813,1813,11246
1015,Sandia,adder_dcop_32,1813,1813,11246
1016,Sandia,adder_dcop_33,1813,1813,11246
1017,Sandia,adder_dcop_34,1813,1813,11246
1018,Sandia,adder_dcop_35,1813,1813,11246
1019,Sandia,adder_dcop_36,1813,1813,11246
1020,Sandia,adder_dcop_37,1813,1813,11246
1021,Sandia,adder_dcop_38,1813,1813,11246
1022,Sandia,adder_dcop_39,1813,1813,11246
1023,Sandia,adder_dcop_40,1813,1813,11246
1024,Sandia,adder_dcop_41,1813,1813,11246
1025,Sandia,adder_dcop_42,1813,1813,11246
1026,Sandia,adder_dcop_43,1813,1813,11246
1027,Sandia,adder_dcop_44,1813,1813,11245
1028,Sandia,adder_dcop_45,1813,1813,11246
1029,Sandia,adder_dcop_46,1813,1813,11246
1030,Sandia,adder_dcop_47,1813,1813,11246
1031,Sandia,adder_dcop_48,1813,1813,11246
1032,Sandia,adder_dcop_49,1813,1813,11246
1033,Sandia,adder_dcop_50,1813,1813,11246
1034,Sandia,adder_dcop_51,1813,1813,11246
1035,Sandia,adder_dcop_52,1813,1813,11246
1036,Sandia,adder_dcop_53,1813,1813,11246
1037,Sandia,adder_dcop_54,1813,1813,11246
1038,Sandia,adder_dcop_55,1813,1813,11246
1039,Sandia,adder_dcop_56,1813,1813,11246
1040,Sandia,adder_dcop_57,1813,1813,11246
1041,Sandia,adder_dcop_58,1813,1813,11246
1042,Sandia,adder_dcop_59,1813,1813,11246
1043,Sandia,adder_dcop_60,1813,1813,11246
1044,Sandia,adder_dcop_61,1813,1813,11246
1045,Sandia,adder_dcop_62,1813,1813,11246
1046,Sandia,adder_dcop_63,1813,1813,11246
1047,Sandia,adder_dcop_64,1813,1813,11246
1048,Sandia,adder_dcop_65,1813,1813,11246
1049,Sandia,adder_dcop_66,1813,1813,11246
1050,Sandia,adder_dcop_67,1813,1813,11246
1051,Sandia,adder_dcop_68,1813,1813,11246
1052,Sandia,adder_dcop_69,1813,1813,11246
1053,Sandia,adder_trans_01,1814,1814,14579
1054,Sandia,adder_trans_02,1814,1814,14579
1055,Sandia,fpga_dcop_01,1220,1220,5892
1056,Sandia,fpga_dcop_02,1220,1220,5892
1057,Sandia,fpga_dcop_03,1220,1220,5892
1058,Sandia,fpga_dcop_04,1220,1220,5884
1059,Sandia,fpga_dcop_05,1220,1220,5852
1060,Sandia,fpga_dcop_06,1220,1220,5860
1061,Sandia,fpga_dcop_07,1220,1220,5855
1062,Sandia,fpga_dcop_08,1220,1220,5888
1063,Sandia,fpga_dcop_09,1220,1220,5888
1064,Sandia,fpga_dcop_10,1220,1220,5884
1065,Sandia,fpga_dcop_11,1220,1220,5892
1066,Sandia,fpga_dcop_12,1220,1220,5892
1067,Sandia,fpga_dcop_13,1220,1220,5892
1068,Sandia,fpga_dcop_14,1220,1220,5892
1069,Sandia,fpga_dcop_15,1220,1220,5892
1070,Sandia,fpga_dcop_16,1220,1220,5892
1071,Sandia,fpga_dcop_17,1220,1220,5892
1072,Sandia,fpga_dcop_18,1220,1220,5892
1073,Sandia,fpga_dcop_19,1220,1220,5892
1074,Sandia,fpga_dcop_20,1220,1220,5892
1075,Sandia,fpga_dcop_21,1220,1220,5892
1076,Sandia,fpga_dcop_22,1220,1220,5892
1077,Sandia,fpga_dcop_23,1220,1220,5892
1078,Sandia,fpga_dcop_24,1220,1220,5892
1079,Sandia,fpga_dcop_25,1220,1220,5892
1080,Sandia,fpga_dcop_26,1220,1220,5892
1081,Sandia,fpga_dcop_27,1220,1220,5892
1082,Sandia,fpga_dcop_28,1220,1220,5892
1083,Sandia,fpga_dcop_29,1220,1220,5892
1084,Sandia,fpga_dcop_30,1220,1220,5892
1085,Sandia,fpga_dcop_31,1220,1220,5892
1086,Sandia,fpga_dcop_32,1220,1220,5892
1087,Sandia,fpga_dcop_33,1220,1220,5892
1088,Sandia,fpga_dcop_34,1220,1220,5892
1089,Sandia,fpga_dcop_35,1220,1220,5892
1090,Sandia,fpga_dcop_36,1220,1220,5892
1091,Sandia,fpga_dcop_37,1220,1220,5892
1092,Sandia,fpga_dcop_38,1220,1220,5892
1093,Sandia,fpga_dcop_39,1220,1220,5892
1094,Sandia,fpga_dcop_40,1220,1220,5892
1095,Sandia,fpga_dcop_41,1220,1220,5892
1096,Sandia,fpga_dcop_42,1220,1220,5892
1097,Sandia,fpga_dcop_43,1220,1220,5892
1098,Sandia,fpga_dcop_44,1220,1220,5892
1099,Sandia,fpga_dcop_45,1220,1220,5892
1100,Sandia,fpga_dcop_46,1220,1220,5892
1101,Sandia,fpga_dcop_47,1220,1220,5892
1102,Sandia,fpga_dcop_48,1220,1220,5892
1103,Sandia,fpga_dcop_49,1220,1220,5892
1104,Sandia,fpga_dcop_50,1220,1220,5892
1105,Sandia,fpga_dcop_51,1220,1220,5892
1106,Sandia,fpga_trans_01,1220,1220,7382
1107,Sandia,fpga_trans_02,1220,1220,7382
1108,Sandia,init_adder1,1813,1813,11156
1109,Sandia,mult_dcop_01,25187,25187,193276
1110,Sandia,mult_dcop_02,25187,25187,193276
1111,Sandia,mult_dcop_03,25187,25187,193216
1112,Sandia,oscil_dcop_01,430,430,1544
1113,Sandia,oscil_dcop_02,430,430,1544
1114,Sandia,oscil_dcop_03,430,430,1544
1115,Sandia,oscil_dcop_04,430,430,1544
1116,Sandia,oscil_dcop_05,430,430,1544
1117,Sandia,oscil_dcop_06,430,430,1544
1118,Sandia,oscil_dcop_07,430,430,1544
1119,Sandia,oscil_dcop_08,430,430,1544
1120,Sandia,oscil_dcop_09,430,430,1544
1121,Sandia,oscil_dcop_10,430,430,1544
1122,Sandia,oscil_dcop_11,430,430,1544
1123,Sandia,oscil_dcop_12,430,430,1544
1124,Sandia,oscil_dcop_13,430,430,1544
1125,Sandia,oscil_dcop_14,430,430,1544
1126,Sandia,oscil_dcop_15,430,430,1544
1127,Sandia,oscil_dcop_16,430,430,1544
1128,Sandia,oscil_dcop_17,430,430,1544
1129,Sandia,oscil_dcop_18,430,430,1544
1130,Sandia,oscil_dcop_19,430,430,1544
1131,Sandia,oscil_dcop_20,430,430,1544
1132,Sandia,oscil_dcop_21,430,430,1544
1133,Sandia,oscil_dcop_22,430,430,1544
1134,Sandia,oscil_dcop_23,430,430,1544
1135,Sandia,oscil_dcop_24,430,430,1544
1136,Sandia,oscil_dcop_25,430,430,1544
1137,Sandia,oscil_dcop_26,430,430,1544
1138,Sandia,oscil_dcop_27,430,430,1544
1139,Sandia,oscil_dcop_28,430,430,1544
1140,Sandia,oscil_dcop_29,430,430,1544
1141,Sandia,oscil_dcop_30,430,430,1544
1142,Sandia,oscil_dcop_31,430,430,1544
1143,Sandia,oscil_dcop_32,430,430,1544
1144,Sandia,oscil_dcop_33,430,430,1544
1145,Sandia,oscil_dcop_34,430,430,1544
1146,Sandia,oscil_dcop_35,430,430,1544
1147,Sandia,oscil_dcop_36,430,430,1544
1148,Sandia,oscil_dcop_37,430,430,1544
1149,Sandia,oscil_dcop_38,430,430,1544
1150,Sandia,oscil_dcop_39,430,430,1544
1151,Sandia,oscil_dcop_40,430,430,1544
1152,Sandia,oscil_dcop_41,430,430,1544
1153,Sandia,oscil_dcop_42,430,430,1544
1154,Sandia,oscil_dcop_43,430,430,1544
1155,Sandia,oscil_dcop_44,430,430,1544
1156,Sandia,oscil_dcop_45,430,430,1544
1157,Sandia,oscil_dcop_46,430,430,1544
1158,Sandia,oscil_dcop_47,430,430,1544
1159,Sandia,oscil_dcop_48,430,430,1544
1160,Sandia,oscil_dcop_49,430,430,1544
1161,Sandia,oscil_dcop_50,430,430,1544
1162,Sandia,oscil_dcop_51,430,430,1544
1163,Sandia,oscil_dcop_52,430,430,1544
1164,Sandia,oscil_dcop_53,430,430,1544
1165,Sandia,oscil_dcop_54,430,430,1544
1166,Sandia,oscil_dcop_55,430,430,1544
1167,Sandia,oscil_dcop_56,430,430,1544
1168,Sandia,oscil_dcop_57,430,430,1544
1169,Sandia,oscil_trans_01,430,430,1614
1170,MathWorks,Pd,8081,8081,13036
1171,MathWorks,Pd_rhs,8081,12406,6323
1172,MathWorks,Harvard500,500,500,2636
1173,HB,cegb2802,2802,2802,277362
1174,HB,cegb2919,2919,2919,321543
1175,HB,cegb3024,3024,3024,79848
1176,HB,cegb3306,3306,3306,74916
1177,HB,lap_25,25,25,169
1178,HB,lock1074,1074,1074,51588
1179,HB,lock2232,2232,2232,80352
1180,HB,lock3491,3491,3491,160444
1181,HB,lock_700,700,700,22175
1182,HB,man_5976,5976,5976,225046
1183,IBM_Austin,coupled,11341,11341,98523
1184,ACUSIM,Pres_Poisson,14822,14822,715804
1185,Rajat,rajat01,6833,6833,43250
1186,Rajat,rajat02,1960,1960,11187
1187,Rajat,rajat03,7602,7602,32653
1188,Rajat,rajat04,1041,1041,9642
1189,Rajat,rajat05,301,301,1384
1190,Rajat,rajat06,10922,10922,46983
1191,Rajat,rajat07,14842,14842,63913
1192,Rajat,rajat08,19362,19362,83443
1193,Rajat,rajat09,24482,24482,105573
1194,Rajat,rajat10,30202,30202,130303
1195,Rajat,rajat11,135,135,812
1196,Rajat,rajat12,1879,1879,12926
1197,Rajat,rajat13,7598,7598,48922
1198,Rajat,rajat14,180,180,1503
1199,Hamrle,Hamrle1,32,32,98
1200,Hamrle,Hamrle2,5952,5952,22162
1201,Hamrle,Hamrle3,1447360,1447360,5514242
1202,Oberwolfach,gyro_k,17361,17361,1021159
1203,Oberwolfach,gyro_m,17361,17361,340431
1204,Oberwolfach,t2dah_a,11445,11445,176117
1205,Oberwolfach,t2dah_e,11445,11445,176117
1206,Oberwolfach,t2dal_a,4257,4257,37465
1207,Oberwolfach,t2dal_e,4257,4257,4257
1208,Oberwolfach,t3dh_a,79171,79171,4352105
1209,Oberwolfach,t3dh_e,79171,79171,4352105
1210,Oberwolfach,t3dl_a,20360,20360,509866
1211,Oberwolfach,t3dl_e,20360,20360,20360
1212,LiuWenzhuo,powersim,15838,15838,67562
1213,Lin,Lin,256000,256000,1766400
1214,Cannizzo,sts4098,4098,4098,72356
1215,GHS_indef,aug2d,29008,29008,76832
1216,GHS_indef,aug2dc,30200,30200,80000
1217,GHS_indef,aug3d,24300,24300,69984
1218,GHS_indef,aug3dcqp,35543,35543,128115
1219,GHS_indef,bmw3_2,227362,227362,11288630
1220,GHS_indef,c-55,32780,32780,403450
1221,GHS_indef,c-58,37595,37595,552557
1222,GHS_indef,c-59,41282,41282,480536
1223,GHS_indef,c-62ghs,41731,41731,559343
1224,GHS_indef,c-63,44234,44234,434704
1225,GHS_indef,c-68,64810,64810,566006
1226,GHS_indef,c-69,67458,67458,623970
1227,GHS_indef,c-70,68924,68924,658986
1228,GHS_indef,c-71,76638,76638,859554
1229,GHS_indef,c-72,84064,84064,707558
1230,GHS_indef,copter2,55476,55476,759952
1231,GHS_indef,d_pretok,182730,182730,1641672
1232,GHS_indef,darcy003,389874,389874,2101242
1233,GHS_indef,dawson5,51537,51537,1010777
1234,GHS_indef,dtoc,24993,24993,69972
1235,GHS_indef,exdata_1,6001,6001,2269501
1236,GHS_indef,helm2d03,392257,392257,2741935
1237,GHS_indef,helm3d01,32226,32226,428444
1238,GHS_indef,k1_san,67759,67759,559774
1239,GHS_indef,laser,3002,3002,9000
1240,GHS_indef,mario001,38434,38434,206156
1241,GHS_indef,mario002,389874,389874,2101242
1242,GHS_indef,ncvxqp1,12111,12111,73963
1243,GHS_indef,ncvxqp9,16554,16554,54040
1244,GHS_indef,olesnik0,88263,88263,744216
1245,GHS_indef,sit100,10262,10262,61046
1246,GHS_indef,stokes128,49666,49666,558594
1247,GHS_indef,stokes64,12546,12546,140034
1248,GHS_indef,stokes64s,12546,12546,140034
1249,GHS_indef,tuma1,22967,22967,87760
1250,GHS_indef,tuma2,12992,12992,49365
1251,GHS_indef,turon_m,189924,189924,1690876
1252,GHS_psdef,audikw_1,943695,943695,77651847
1253,GHS_psdef,bmw7st_1,141347,141347,7339667
1254,GHS_psdef,bmwcra_1,148770,148770,10644002
1255,GHS_psdef,copter1,17222,17222,211064
1256,GHS_psdef,copter2,55476,55476,759952
1257,GHS_psdef,crankseg_1,52804,52804,10614210
1258,GHS_psdef,crankseg_2,63838,63838,14148858
1259,DNVS,crplat2,18010,18010,960946
1260,DNVS,fcondp2,201822,201822,11294316
1261,GHS_psdef,finance256,37376,37376,298496
1262,GHS_psdef,ford1,18728,18728,101576
1263,GHS_psdef,ford2,100196,100196,544688
1264,DNVS,fullb,199187,199187,11708077
1265,DNVS,halfb,224617,224617,12387821
1266,GHS_psdef,hood,220542,220542,10768436
1267,GHS_psdef,inline_1,503712,503712,36816342
1268,GHS_psdef,ldoor,952203,952203,46522475
1269,DNVS,m_t1,97578,97578,9753570
1270,GHS_psdef,oilpan,73752,73752,3597188
1271,GHS_psdef,opt1,15449,15449,1930655
1272,GHS_psdef,pds10,16558,16558,149658
1273,GHS_psdef,pwt,36519,36519,326107
1274,GHS_psdef,ramage02,16830,16830,2866352
